TIMESTAMP,P_kpa,AirTC_Avg,RelHum_per,SlrkW_m2_Avg_up,SlrkW_m2_Avg_down,tSlrkW_m2_net,WS_ms_Avg
4/18/2022 15:00,100.1,-6.15,62.14,0.399,0.476,0.077,1.493
4/18/2022 16:00,100.1,-5.79,66.79,0.353,0.421,0.068,0.968
4/18/2022 17:00,100,-4.486,50.99,0.294,0.35,0.056,0.132
4/18/2022 18:00,100,-3.51,51.02,0.224,0.265,0.041,0.003
4/18/2022 19:00,99.9,-7.029,72.43,0.148,0.175,0.027,0.564
4/18/2022 20:00,99.9,-8.94,64.01,0.075,0.087,0.012,1.561
4/18/2022 21:00,99.9,-9.3,61.21,0.023,0.024,0.001,1.398
4/18/2022 22:00,99.9,-9.8,62.96,0.002,0.002,0,2.143
4/18/2022 23:00,99.9,-10.13,66.91,0,0,0,1.859
4/19/2022 0:00,99.9,-11.54,77.92,0,0,0,0.87
4/19/2022 1:00,99.9,-11.16,71.62,0,0,0,1.25
4/19/2022 2:00,99.9,-10.66,69.06,0,0,0,1.98
4/19/2022 3:00,99.9,-11.97,76.9,0,0,0,0.601
4/19/2022 4:00,99.8,-12.17,78.96,0.001,0.001,0,0.67
4/19/2022 5:00,99.8,-12.27,76.66,0.011,0.012,0.001,1.738
4/19/2022 6:00,99.8,-12.05,74.98,0.058,0.071,0.013,1.389
4/19/2022 7:00,99.8,-11.91,72.15,0.125,0.157,0.032,1.888
4/19/2022 8:00,99.8,-11.32,72.29,0.197,0.243,0.046,0.716
4/19/2022 9:00,99.9,-11.6,72.09,0.27,0.332,0.062,0.602
4/19/2022 10:00,99.9,-13.23,66.48,0.334,0.412,0.078,0.367
4/19/2022 11:00,99.9,-12.01,65.73,0.384,0.474,0.09,0.581
4/19/2022 12:00,99.9,-11.28,67.82,0.419,0.512,0.093,0.537
4/19/2022 13:00,99.9,-11.52,70.26,0.433,0.526,0.093,0.56
4/19/2022 14:00,99.9,-10.84,72.24,0.427,0.516,0.089,0.526
4/19/2022 15:00,99.9,-11.85,78.7,0.399,0.478,0.079,0.955
4/19/2022 16:00,99.9,-12.78,83.2,0.336,0.398,0.062,1.01
4/19/2022 17:00,99.9,-13.33,84.6,0.259,0.306,0.047,0.725
4/19/2022 18:00,100,-14.7,83.9,0.18,0.211,0.031,0.827
4/19/2022 19:00,100,-15.28,84,0.111,0.13,0.019,0.729
4/19/2022 20:00,100,-15.94,82.9,0.058,0.067,0.009,0.457
4/19/2022 21:00,100.1,-16.74,84.9,0.016,0.018,0.002,0.423
4/19/2022 22:00,100.1,-16.18,86.3,0.002,0.003,0.001,1.358
4/19/2022 23:00,100.1,-16.23,85.4,0,0,0,1.771
4/20/2022 0:00,100.1,-16.64,84.9,0,0,0,0.691
4/20/2022 1:00,100.1,-17.28,83.9,0,0,0,0.618
4/20/2022 2:00,100.1,-18.24,82.8,0,0,0,0.526
4/20/2022 3:00,100.1,-18.96,82.5,0,0,0,0.526
4/20/2022 4:00,100.1,-19.46,82.2,0.001,0.001,0,0.892
4/20/2022 5:00,100.2,-19.2,82.2,0.008,0.009,0.001,0.648
4/20/2022 6:00,100.1,-19.04,81.7,0.032,0.037,0.005,0.57
4/20/2022 7:00,100.2,-18.07,82.5,0.076,0.087,0.011,0.019
4/20/2022 8:00,100.1,-17.66,82.2,0.139,0.159,0.02,0.221
4/20/2022 9:00,100.1,-17.41,81.6,0.202,0.233,0.031,2.02
4/20/2022 10:00,100.1,-16.93,82.2,0.253,0.294,0.041,2.601
4/20/2022 11:00,100.2,-15.88,82.3,0.312,0.354,0.042,3.59
4/20/2022 12:00,100.1,-15.61,82.3,0.364,0.417,0.053,3.787
4/20/2022 13:00,100.1,-15.36,81.8,0.383,0.446,0.063,4.474
4/20/2022 14:00,100.1,-15.51,82.4,0.376,0.44,0.064,5.087
4/20/2022 15:00,100.1,-15.29,80.4,0.347,0.408,0.061,5.811
4/20/2022 16:00,100,-14.79,78.54,0.352,0.413,0.061,6.455
4/20/2022 17:00,100,-14.71,78,0.307,0.36,0.053,6.673
4/20/2022 18:00,100,-15.34,80.2,0.212,0.246,0.034,6.475
4/20/2022 19:00,100,-16.28,81.1,0.124,0.144,0.02,6.268
4/20/2022 20:00,100,-16.96,82.8,0.074,0.085,0.011,6.748
4/20/2022 21:00,99.9,-17.76,83,0.025,0.029,0.004,6.591
4/20/2022 22:00,99.9,-18.43,82.6,0.003,0.003,0,6.127
4/20/2022 23:00,99.9,-19,82.1,0,0,0,5.72
4/21/2022 0:00,99.9,-19.51,81.5,0,0,0,6.696
4/21/2022 1:00,99.9,-20.03,81.2,0,0,0,6.688
4/21/2022 2:00,99.8,-20.35,81,0,0,0,6.55
4/21/2022 3:00,99.8,-20.45,81,0,0,0,5.361
4/21/2022 4:00,99.7,-20.31,81,0.002,0.002,0,6.672
4/21/2022 5:00,99.7,-20.42,80.8,0.013,0.013,0,7.019
4/21/2022 6:00,99.7,-20.19,79.93,0.061,0.069,0.008,6.409
4/21/2022 7:00,99.6,-20.02,79.69,0.133,0.151,0.018,6.037
4/21/2022 8:00,99.6,-18.95,78.69,0.216,0.241,0.025,7.39
4/21/2022 9:00,99.6,-17.91,77.88,0.284,0.323,0.039,6.931
4/21/2022 10:00,99.6,-16.34,77.6,0.347,0.414,0.067,7.222
4/21/2022 11:00,99.5,-15.26,77.51,0.389,0.468,0.079,8.35
4/21/2022 12:00,99.5,-14.16,78.63,0.422,0.507,0.085,9
4/21/2022 13:00,99.5,-13.32,79.09,0.441,0.529,0.088,9.59
4/21/2022 14:00,99.5,-12.78,78.54,0.438,0.521,0.083,9.62
4/21/2022 15:00,99.4,-12.3,77.96,0.404,0.476,0.072,9.09
4/21/2022 16:00,99.4,-12.11,78.47,0.368,0.431,0.063,9.74
4/21/2022 17:00,99.3,-11.99,78.06,0.307,0.36,0.053,8.87
4/21/2022 18:00,99.3,-12.22,78.75,0.239,0.277,0.038,7.538
4/21/2022 19:00,99.3,-12.99,79.69,0.152,0.175,0.023,6.823
4/21/2022 20:00,99.3,-13.94,81.8,0.081,0.093,0.012,5.968
4/21/2022 21:00,99.3,-15.61,81.7,0.024,0.026,0.002,3.744
4/21/2022 22:00,99.2,-17.24,83.4,0.004,0.005,0.001,2.692
4/21/2022 23:00,99.2,-18.1,84.1,0,0,0,1.676
4/22/2022 0:00,99.2,-18.49,83,0,0,0,0.958
4/22/2022 1:00,99.2,-18.79,83.5,0,0,0,0.176
4/22/2022 2:00,99.2,-19.17,83.7,0,0,0,1.245
4/22/2022 3:00,99.2,-17.74,85.2,0,0,0,1.521
4/22/2022 4:00,99.2,-15.4,82.4,0.002,0.002,0,0.998
4/22/2022 5:00,99.1,-13.96,82.3,0.021,0.025,0.004,0.9
4/22/2022 6:00,99.1,-12.73,79.21,0.077,0.103,0.026,0.897
4/22/2022 7:00,99.1,-9.64,62.9,0.147,0.19,0.043,1.899
4/22/2022 8:00,99.1,-8.11,60.54,0.216,0.265,0.049,2.385
4/22/2022 9:00,99.1,-6.315,53.53,0.284,0.35,0.066,0.628
4/22/2022 10:00,99.1,-5.678,54.18,0.348,0.43,0.082,0.476
4/22/2022 11:00,99.1,-5.438,57.17,0.396,0.489,0.093,0.769
4/22/2022 12:00,99.1,-5.406,61.83,0.429,0.526,0.097,1.02
4/22/2022 13:00,99.1,-4.715,58.43,0.446,0.542,0.096,1.492
4/22/2022 14:00,99.1,-2.487,67.3,0.442,0.534,0.092,0.762
4/22/2022 15:00,99.1,-2.03,61.13,0.415,0.498,0.083,1.074
4/22/2022 16:00,99.1,-0.678,52.3,0.372,0.443,0.071,1.179
4/22/2022 17:00,99.1,0.122,53.98,0.311,0.369,0.058,1.04
4/22/2022 18:00,99.1,0.732,50.54,0.243,0.286,0.043,0.852
4/22/2022 19:00,99.1,-0.331,51.81,0.168,0.195,0.027,0.864
4/22/2022 20:00,99.1,-1.159,44.78,0.095,0.111,0.016,2.047
4/22/2022 21:00,99.1,-2.616,53.86,0.035,0.038,0.003,2.807
4/22/2022 22:00,99.2,-4.575,60.25,0.005,0.006,0.001,2.576
4/22/2022 23:00,99.2,-4.408,56.34,0,0,0,2.247
4/23/2022 0:00,99.2,-3.238,52.78,0,0,0,1.3
4/23/2022 1:00,99.2,-3.1,48.65,0,0,0,1.688
4/23/2022 2:00,99.3,-5.496,55.97,0,0,0,2.678
4/23/2022 3:00,99.3,-5.9,54.47,0,0,0,3.107
4/23/2022 4:00,99.3,-3.488,46.91,0.002,0.002,0,2.56
4/23/2022 5:00,99.3,-4.361,49.2,0.023,0.025,0.002,3.445
4/23/2022 6:00,99.4,-3.671,47.23,0.073,0.091,0.018,1.423
4/23/2022 7:00,99.5,-3.536,50.82,0.141,0.175,0.034,0.407
4/23/2022 8:00,99.5,-4.643,49.49,0.212,0.261,0.049,0.7
4/23/2022 9:00,99.5,-4.539,57.99,0.281,0.347,0.066,0.877
4/23/2022 10:00,99.5,-4.18,58.45,0.345,0.426,0.081,0.887
4/23/2022 11:00,99.6,-3.145,58.37,0.393,0.486,0.093,0.937
4/23/2022 12:00,99.6,-3.198,63.68,0.425,0.522,0.097,1.717
4/23/2022 13:00,99.7,-4.273,74.47,0.441,0.538,0.097,1.293
4/23/2022 14:00,99.6,-5.417,79.51,0.436,0.527,0.091,1.936
4/23/2022 15:00,99.7,-5.47,82.4,0.41,0.492,0.082,1.897
4/23/2022 16:00,99.7,-5.579,78.26,0.365,0.435,0.07,1.804
4/23/2022 17:00,99.7,-5.889,83.9,0.306,0.363,0.057,1.909
4/23/2022 18:00,99.7,-7.308,84.1,0.237,0.278,0.041,2.011
4/23/2022 19:00,99.7,-8.46,83.9,0.163,0.19,0.027,2.056
4/23/2022 20:00,99.7,-9.31,87.9,0.095,0.111,0.016,2.024
4/23/2022 21:00,99.8,-9.92,85.6,0.037,0.041,0.004,2.265
4/23/2022 22:00,99.8,-10.81,83.9,0.006,0.007,0.001,2.366
4/23/2022 23:00,99.8,-10.92,91,0,0,0,2.01
4/24/2022 0:00,99.8,-10.5,86.3,0,0,0,1.743
4/24/2022 1:00,99.8,-11.05,90.9,0,0,0,1.147
4/24/2022 2:00,99.8,-12.03,89.1,0,0,0,0.326
4/24/2022 3:00,99.8,-12.32,90.1,0,0,0,0.347
4/24/2022 4:00,99.8,-11.21,89.9,0.002,0.002,0,0.816
4/24/2022 5:00,99.8,-12.07,88.2,0.019,0.021,0.002,0.502
4/24/2022 6:00,99.8,-11.52,80.6,0.067,0.083,0.016,1.281
4/24/2022 7:00,99.8,-10.52,72.83,0.144,0.185,0.041,1.095
4/24/2022 8:00,99.8,-12.17,75.14,0.216,0.272,0.056,1.013
4/24/2022 9:00,99.8,-12.15,76.65,0.286,0.352,0.066,1.335
4/24/2022 10:00,99.9,-12.35,80.4,0.346,0.429,0.083,1.348
4/24/2022 11:00,99.9,-12.71,81.9,0.395,0.488,0.093,2.166
4/24/2022 12:00,99.9,-12.15,85.3,0.428,0.525,0.097,3.004
4/24/2022 13:00,99.9,-10.73,85,0.445,0.541,0.096,3.504
4/24/2022 14:00,99.9,-9.22,86.6,0.453,0.544,0.091,4.586
4/24/2022 15:00,99.9,-8.28,87.2,0.419,0.502,0.083,4.739
4/24/2022 16:00,99.9,-7.951,90.2,0.347,0.411,0.064,4.963
4/24/2022 17:00,99.9,-7.729,90.4,0.268,0.316,0.048,5.744
4/24/2022 18:00,99.9,-7.67,91.4,0.2,0.236,0.036,5.218
4/24/2022 19:00,99.9,-7.75,92.6,0.116,0.136,0.02,5.531
4/24/2022 20:00,99.9,-7.682,93.3,0.057,0.067,0.01,5.1
4/24/2022 21:00,100,-7.767,93.3,0.021,0.024,0.003,4.019
4/24/2022 22:00,100,-7.859,93.6,0.004,0.005,0.001,3.318
4/24/2022 23:00,100.1,-7.946,93.5,0,0,0,2.319
4/25/2022 0:00,100.1,-8.12,93.4,0,0,0,1.453
4/25/2022 1:00,100.1,-9.38,91.1,0,0,0,1.583
4/25/2022 2:00,100.2,-11.43,89.4,0,0,0,1.582
4/25/2022 3:00,100.3,-12.4,88.9,0,0,0,1.14
4/25/2022 4:00,100.3,-14.08,88.1,0.003,0.003,0,2.641
4/25/2022 5:00,100.3,-13.26,88.2,0.018,0.019,0.001,5.917
4/25/2022 6:00,100.3,-13.01,88.3,0.044,0.048,0.004,5.311
4/25/2022 7:00,100.4,-12.83,87.8,0.109,0.119,0.01,3.152
4/25/2022 8:00,100.4,-12.75,88.1,0.189,0.21,0.021,2.2
4/25/2022 9:00,100.4,-12.05,88.2,0.274,0.305,0.031,2.38
4/25/2022 10:00,100.4,-11.53,88.4,0.349,0.413,0.064,3.869
4/25/2022 11:00,100.5,-10.74,88.8,0.406,0.491,0.085,4.393
4/25/2022 12:00,100.5,-9.73,90,0.426,0.507,0.081,4.47
4/25/2022 13:00,100.5,-9.42,89.4,0.394,0.464,0.07,4.791
4/25/2022 14:00,100.6,-9.27,89.3,0.474,0.567,0.093,4.534
4/25/2022 15:00,100.6,-8.5,90.4,0.432,0.5,0.068,4.308
4/25/2022 16:00,100.6,-8.85,90,0.381,0.437,0.056,4.726
4/25/2022 17:00,100.6,-9.23,90.6,0.319,0.368,0.049,4.923
4/25/2022 18:00,100.6,-9.55,90.8,0.196,0.227,0.031,4.932
4/25/2022 19:00,100.6,-9.86,91.3,0.096,0.11,0.014,4.858
4/25/2022 20:00,100.6,-10.06,91.2,0.058,0.067,0.009,3.657
4/25/2022 21:00,100.7,-10.48,91,0.023,0.026,0.003,3.77
4/25/2022 22:00,100.7,-10.69,91.1,0.005,0.006,0.001,2.853
4/25/2022 23:00,100.8,-10.8,90.9,0,0.001,0.001,2.678
4/26/2022 0:00,100.8,-11.12,90.5,0,0,0,2.808
4/26/2022 1:00,100.8,-11.38,90.3,0,0,0,2.461
4/26/2022 2:00,100.9,-11.5,90.2,0,0,0,2.048
4/26/2022 3:00,100.9,-11.67,90.1,0,0,0,1.818
4/26/2022 4:00,100.9,-11.76,89.9,0.002,0.002,0,1.758
4/26/2022 5:00,101,-11.77,89.9,0.013,0.015,0.002,1.502
4/26/2022 6:00,101,-11.7,89.7,0.037,0.044,0.007,1.461
4/26/2022 7:00,101,-11.48,89.8,0.078,0.09,0.012,0.948
4/26/2022 8:00,101,-11.31,89.4,0.125,0.138,0.013,1.047
4/26/2022 9:00,101,-10.77,89.2,0.192,0.212,0.02,0.664
4/26/2022 10:00,101.1,-10.42,89.1,0.263,0.292,0.029,0.709
4/26/2022 11:00,101.1,-10.54,87.6,0.324,0.374,0.05,0.831
4/26/2022 12:00,101.1,-10.23,88.3,0.361,0.417,0.056,1.071
4/26/2022 13:00,101.2,-9.97,89.1,0.372,0.429,0.057,1.292
4/26/2022 14:00,101.2,-8.95,88.7,0.368,0.425,0.057,1.081
4/26/2022 15:00,101.2,-9.61,88.6,0.31,0.357,0.047,1.703
4/26/2022 16:00,101.2,-9.81,89.2,0.25,0.287,0.037,2.574
4/26/2022 17:00,101.2,-9.84,90,0.188,0.215,0.027,2.652
4/26/2022 18:00,101.2,-9.94,90,0.139,0.159,0.02,2.998
4/26/2022 19:00,101.2,-10.36,90.5,0.098,0.112,0.014,3.803
4/26/2022 20:00,101.2,-10.52,90.8,0.055,0.062,0.007,4.123
4/26/2022 21:00,101.3,-10.55,91.2,0.022,0.025,0.003,3.972
4/26/2022 22:00,101.3,-10.96,90.5,0.005,0.005,0,4.393
4/26/2022 23:00,101.3,-11.48,90.2,0.001,0.001,0,4.768
4/27/2022 0:00,101.4,-11.86,89.9,0,0,0,4.311
4/27/2022 1:00,101.4,-12.22,89.4,0,0,0,3.849
4/27/2022 2:00,101.5,-12.77,89,0,0,0,3.528
4/27/2022 3:00,101.5,-13.05,88.7,0,0,0,3.034
4/27/2022 4:00,101.5,-13.39,88.2,0.003,0.003,0,2.852
4/27/2022 5:00,101.5,-13.73,87.9,0.015,0.017,0.002,2.812
4/27/2022 6:00,101.5,-13.77,87.5,0.043,0.049,0.006,3.013
4/27/2022 7:00,101.5,-13.73,87,0.086,0.098,0.012,3.054
4/27/2022 8:00,101.5,-13.72,86.5,0.142,0.163,0.021,3.083
4/27/2022 9:00,101.5,-13.51,86,0.204,0.235,0.031,3.095
4/27/2022 10:00,101.5,-13.29,85.6,0.27,0.311,0.041,2.969
4/27/2022 11:00,101.5,-13.03,85.1,0.34,0.393,0.053,4.38
4/27/2022 12:00,101.4,-12.79,84.6,0.399,0.459,0.06,6.851
4/27/2022 13:00,101.4,-12.63,84.4,0.427,0.49,0.063,7.5
4/27/2022 14:00,101.4,-12.37,84.5,0.434,0.498,0.064,7.401
4/27/2022 15:00,101.4,-12.25,84.4,0.408,0.468,0.06,7.986
4/27/2022 16:00,101.4,-12.49,85.1,0.361,0.415,0.054,8.32
4/27/2022 17:00,101.3,-12.81,85.7,0.274,0.318,0.044,8.42
4/27/2022 18:00,101.3,-12.98,86.1,0.197,0.231,0.034,9.12
4/27/2022 19:00,101.3,-13.15,86.8,0.144,0.169,0.025,9.33
4/27/2022 20:00,101.2,-13.82,87,0.07,0.082,0.012,9.85
4/27/2022 21:00,101.2,-14.19,87.2,0.027,0.031,0.004,10.64
4/27/2022 22:00,101.2,-14.76,86.4,0.008,0.009,0.001,10.56
4/27/2022 23:00,101.2,-15.56,86,0.001,0.001,0,9.82
4/28/2022 0:00,101.1,-15.71,86.2,0,0,0,9.6
4/28/2022 1:00,101.1,-15.69,85.9,0,0,0,9.83
4/28/2022 2:00,101.1,-15.89,85.9,0,0,0,9.37
4/28/2022 3:00,101,-15.69,85.9,0,0,0,9.3
4/28/2022 4:00,101,-15.85,85.9,0.005,0.005,0,9.35
4/28/2022 5:00,101,-15.33,86.5,0.019,0.021,0.002,9.35
4/28/2022 6:00,100.9,-14.66,86.4,0.053,0.059,0.006,9.25
4/28/2022 7:00,100.8,-14.71,85.5,0.149,0.178,0.029,10.05
4/28/2022 8:00,100.8,-14.4,85.3,0.22,0.26,0.04,10.34
4/28/2022 9:00,100.8,-13.85,85,0.281,0.337,0.056,10.38
4/28/2022 10:00,100.7,-13.53,84.4,0.341,0.413,0.072,10.99
4/28/2022 11:00,100.7,-13.24,83.7,0.398,0.484,0.086,11.95
4/28/2022 12:00,100.6,-12.83,83.5,0.441,0.537,0.096,11.67
4/28/2022 13:00,100.6,-12.44,83.3,0.444,0.536,0.092,11.01
4/28/2022 14:00,100.6,-12.2,83.3,0.432,0.521,0.089,10.61
4/28/2022 15:00,100.5,-11.83,83.7,0.411,0.492,0.081,10.66
4/28/2022 16:00,100.5,-11.65,83.6,0.383,0.456,0.073,10.61
4/28/2022 17:00,100.4,-11.57,84.3,0.316,0.374,0.058,9.94
4/28/2022 18:00,100.4,-11.69,84.6,0.251,0.293,0.042,9.09
4/28/2022 19:00,100.4,-12.14,84.6,0.188,0.216,0.028,8.32
4/28/2022 20:00,100.3,-12.69,85.2,0.119,0.136,0.017,7.452
4/28/2022 21:00,100.4,-13.44,86,0.056,0.061,0.005,6.218
4/28/2022 22:00,100.4,-14.68,86.6,0.014,0.015,0.001,4.71
4/28/2022 23:00,100.4,-15.87,85.7,0.002,0.002,0,3.251
4/29/2022 0:00,100.3,-16.7,84.9,0,0,0,2.089
4/29/2022 1:00,100.3,-16.36,85.4,0,0,0,1.431
4/29/2022 2:00,100.3,-14.81,84.6,0,0,0,2.059
4/29/2022 3:00,100.3,-13.33,84.7,0.001,0.001,0,2.376
4/29/2022 4:00,100.3,-13.54,85.4,0.007,0.008,0.001,0.811
4/29/2022 5:00,100.2,-14.91,85.5,0.042,0.057,0.015,1.023
4/29/2022 6:00,100.2,-13.81,84,0.098,0.138,0.04,1.309
4/29/2022 7:00,100.2,-12.9,82.9,0.163,0.21,0.047,1.618
4/29/2022 8:00,100.2,-10,80.5,0.235,0.291,0.056,0.223
4/29/2022 9:00,100.2,-8.44,78.8,0.306,0.381,0.075,0.197
4/29/2022 10:00,100.2,-10.04,76.37,0.364,0.45,0.086,0.981
4/29/2022 11:00,100.2,-7.026,77.31,0.418,0.518,0.1,0.51
4/29/2022 12:00,100.1,-7.192,77.78,0.431,0.532,0.101,1.468
4/29/2022 13:00,100.1,-3.654,72.66,0.458,0.562,0.104,1.809
4/29/2022 14:00,100.1,-0.757,74.9,0.457,0.556,0.099,1.059
4/29/2022 15:00,100.1,1.454,76.48,0.431,0.52,0.089,1.596
4/29/2022 16:00,100.1,2.005,71.01,0.38,0.456,0.076,3.348
4/29/2022 17:00,100.1,1.64,74.56,0.311,0.373,0.062,2.532
4/29/2022 18:00,100.1,1.918,62.34,0.201,0.239,0.038,1.665
4/29/2022 19:00,100.1,1.533,65.4,0.138,0.164,0.026,1.36
4/29/2022 20:00,100.1,1.289,64.81,0.08,0.095,0.015,2.116
4/29/2022 21:00,100,1.136,59.84,0.034,0.04,0.006,3.034
4/29/2022 22:00,100,0.141,68.78,0.01,0.012,0.002,3.851
4/29/2022 23:00,100,-0.811,65.78,0.002,0.002,0,4.301
4/30/2022 0:00,100,-0.876,58.41,0,0,0,4.884
4/30/2022 1:00,100,0.376,68.63,0,0,0,3.774
4/30/2022 2:00,100,-0.258,62.31,0,0,0,2.89
4/30/2022 3:00,100,-2.048,58.39,0.001,0.001,0,3.47
4/30/2022 4:00,100,-2.821,64.28,0.009,0.009,0,4.123
4/30/2022 5:00,100.1,-1.544,61.42,0.03,0.035,0.005,2.091
4/30/2022 6:00,100,-1.577,60.94,0.089,0.111,0.022,2.603
4/30/2022 7:00,100,-0.575,57.34,0.17,0.212,0.042,3.026
4/30/2022 8:00,100,-0.668,67.13,0.24,0.299,0.059,3.405
4/30/2022 9:00,100,0.152,57.31,0.307,0.384,0.077,4.458
4/30/2022 10:00,100,3.235,64.1,0.371,0.464,0.093,1.822
4/30/2022 11:00,100,3.499,64.76,0.419,0.524,0.105,2.011
4/30/2022 12:00,99.9,1.523,70.05,0.451,0.562,0.111,1.159
4/30/2022 13:00,99.9,0.449,81.6,0.465,0.576,0.111,1.89
4/30/2022 14:00,99.8,-0.263,82.6,0.461,0.566,0.105,2.206
4/30/2022 15:00,99.8,-1.026,84,0.436,0.532,0.096,2.42
4/30/2022 16:00,99.7,-0.998,84,0.393,0.476,0.083,1.79
4/30/2022 17:00,99.7,-1.754,88.7,0.32,0.386,0.066,2
4/30/2022 18:00,99.6,-1.99,91.7,0.254,0.304,0.05,1.952
4/30/2022 19:00,99.6,-3.073,93.1,0.178,0.212,0.034,2.273
4/30/2022 20:00,99.5,-4.504,92.9,0.11,0.132,0.022,2.011
4/30/2022 21:00,99.4,-5.867,95,0.053,0.063,0.01,2.341
4/30/2022 22:00,99.4,-6.868,95.6,0.015,0.017,0.002,1.278
4/30/2022 23:00,99.3,-7.553,94.3,0.002,0.003,0.001,0.023
5/1/2022 0:00,99.2,-7.751,94.5,0,0,0,0.46
5/1/2022 1:00,99.2,-7.822,93.7,0,0,0,0.356
5/1/2022 2:00,99.1,-8.2,93.7,0,0,0,0.07
5/1/2022 3:00,99.1,-7.511,94.5,0.001,0.001,0,0.567
5/1/2022 4:00,99,-6.635,95.1,0.006,0.007,0.001,1.28
5/1/2022 5:00,99,-5.206,86.2,0.035,0.042,0.007,1.572
5/1/2022 6:00,99,-6.581,87,0.104,0.14,0.036,3.024
5/1/2022 7:00,98.9,-5.337,86,0.169,0.223,0.054,7.546
5/1/2022 8:00,98.8,-5.409,86.5,0.238,0.301,0.063,10.12
5/1/2022 9:00,98.9,-4.986,84.5,0.305,0.385,0.08,10.48
5/1/2022 10:00,98.8,-5.087,85,0.367,0.462,0.095,11.26
5/1/2022 11:00,98.8,-5.104,84.5,0.414,0.52,0.106,11.63
5/1/2022 12:00,98.7,-4.792,82.6,0.447,0.557,0.11,12.83
5/1/2022 13:00,98.7,-4.667,82.8,0.462,0.572,0.11,13.34
5/1/2022 14:00,98.7,-4.147,83,0.456,0.56,0.104,12.62
5/1/2022 15:00,98.7,-3.928,83.6,0.433,0.527,0.094,12.52
5/1/2022 16:00,98.8,-3.805,83.1,0.39,0.472,0.082,9.91
5/1/2022 17:00,98.7,-3.924,84.7,0.334,0.402,0.068,9.13
5/1/2022 18:00,98.7,-4.349,85.2,0.269,0.319,0.05,8.58
5/1/2022 19:00,98.7,-5.085,86.4,0.184,0.216,0.032,8.53
5/1/2022 20:00,98.7,-5.617,88,0.075,0.089,0.014,9.05
5/1/2022 21:00,98.7,-5.933,87.9,0.066,0.075,0.009,9.1
5/1/2022 22:00,98.7,-6.985,90.5,0.021,0.024,0.003,7.472
5/1/2022 23:00,98.7,-7.418,90.6,0.003,0.004,0.001,7.46
5/2/2022 0:00,98.7,-7.445,90.7,0,0.001,0.001,6.888
5/2/2022 1:00,98.7,-7.349,93.5,0,0,0,7.955
5/2/2022 2:00,98.6,-7.368,91.8,0,0,0,7.731
5/2/2022 3:00,98.6,-7.5,90.1,0.001,0.001,0,6.905
5/2/2022 4:00,98.6,-7.689,89.7,0.011,0.013,0.002,6.506
5/2/2022 5:00,98.6,-7.931,90.4,0.029,0.034,0.005,5.474
5/2/2022 6:00,98.6,-7.778,89.3,0.06,0.071,0.011,5.317
5/2/2022 7:00,98.5,-7.705,89.7,0.098,0.117,0.019,5.061
5/2/2022 8:00,98.5,-7.681,86.9,0.127,0.153,0.026,5.484
5/2/2022 9:00,98.5,-7.356,88.3,0.209,0.25,0.041,4.52
5/2/2022 10:00,98.5,-7.326,87.8,0.276,0.329,0.053,4.207
5/2/2022 11:00,98.5,-7.149,86.6,0.32,0.381,0.061,3.472
5/2/2022 12:00,98.4,-7.024,85.2,0.352,0.42,0.068,3.511
5/2/2022 13:00,98.4,-6.916,83.7,0.396,0.475,0.079,4.183
5/2/2022 14:00,98.4,-6.801,83.5,0.384,0.459,0.075,3.278
5/2/2022 15:00,98.4,-6.769,83.6,0.368,0.44,0.072,3.102
5/2/2022 16:00,98.4,-7.191,85.9,0.263,0.314,0.051,3.033
5/2/2022 17:00,98.3,-7.341,86.2,0.179,0.213,0.034,2.07
5/2/2022 18:00,98.3,-7.575,88,0.133,0.157,0.024,2.736
5/2/2022 19:00,98.3,-7.679,87,0.097,0.115,0.018,2.237
5/2/2022 20:00,98.3,-7.911,90.2,0.051,0.06,0.009,2.381
5/2/2022 21:00,98.3,-8.16,91.3,0.03,0.036,0.006,2.658
5/2/2022 22:00,98.4,-8.37,91.9,0.01,0.012,0.002,3.339
5/2/2022 23:00,98.4,-8.71,91.7,0.002,0.003,0.001,4.406
5/3/2022 0:00,98.4,-9.18,92.7,0,0.001,0.001,3.833
5/3/2022 1:00,98.4,-9.37,93.7,0,0,0,3.84
5/3/2022 2:00,98.4,-9.54,92.7,0,0,0,3.723
5/3/2022 3:00,98.4,-9.67,93.1,0.002,0.002,0,3.559
5/3/2022 4:00,98.4,-9.82,93.2,0.008,0.01,0.002,4.334
5/3/2022 5:00,98.4,-9.84,91.9,0.037,0.044,0.007,4.336
5/3/2022 6:00,98.4,-9.67,91.9,0.067,0.08,0.013,4.898
5/3/2022 7:00,98.4,-9.59,90.8,0.091,0.108,0.017,5.004
5/3/2022 8:00,98.4,-9.44,90,0.161,0.191,0.03,5.254
5/3/2022 9:00,98.4,-9.48,88.5,0.222,0.265,0.043,6.436
5/3/2022 10:00,98.4,-9.19,88.9,0.287,0.344,0.057,7.002
5/3/2022 11:00,98.4,-8.72,85.6,0.371,0.451,0.08,7.119
5/3/2022 12:00,98.5,-8.22,81.4,0.478,0.58,0.102,7.294
5/3/2022 13:00,98.5,-7.826,82.4,0.481,0.583,0.102,7.989
5/3/2022 14:00,98.5,-8,83,0.433,0.521,0.088,7.858
5/3/2022 15:00,98.5,-8.12,84.1,0.392,0.47,0.078,8.04
5/3/2022 16:00,98.5,-8.04,84.9,0.338,0.404,0.066,8.41
