,t_s,H_m,Qw_m3s,Ai_m2,todoy,iceon,tau,starth,gravelz,Hdl,His,Ta,Uw,rh,P,Ta_C,Hstar,Astar,Qstar,Tw_C,thawingdegreedays
2251,24310800,0.0,0.0,0.0902885414350579,151,274,14,0.5,0.5,243.351925,28.0,-10.81,1.256,0.9009999999999999,99600.0,-10.81,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2252,24321600,0.0,0.0,0.08948598193022804,151,274,14,0.5,0.5,242.8001,190.0,-8.43,1.966,0.91,99500.0,-8.43,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2253,24332400,0.0,0.0,0.08869055624048207,151,274,14,0.5,0.5,242.71303749999998,177.0,-4.246,4.403,0.904,99400.0,-4.246,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2254,24343200,0.0,0.0,0.08790220095454976,151,274,14,0.5,0.5,242.62597499999998,8.0,-8.26,2.902,0.92,99300.0,-8.26,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2255,24354000,0.0,0.0,0.0871208532248127,151,274,14,0.5,0.5,242.53891249999998,0.0,-8.37,5.089,0.88,99300.0,-8.37,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2256,24364800,0.0,0.0,0.08634645076229476,151,274,14,0.5,0.5,242.45184999999998,0.0,-8.5,6.208,0.8190000000000001,99200.0,-8.5,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2257,24375600,0.0,0.0,0.08557893183169549,151,274,14,0.5,0.5,242.3647875,0.0,-5.007,5.723,0.9620000000000001,99100.0,-5.007,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2258,24386400,0.0,0.0,0.08481823524646916,151,274,14,0.5,0.5,242.277725,0.0,-5.3,5.83,0.9129999999999999,98900.0,-5.3,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2259,24397200,0.0,0.0,0.08406430036394687,151,274,14,0.5,0.5,242.1906625,22.0,-3.977,7.44,0.887,98800.0,-3.977,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2260,24408000,0.0,0.0,0.08331706708050209,151,274,14,0.5,0.5,242.1036,96.0,-2.548,9.45,0.813,98700.0,-2.548,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2261,24418800,0.0,0.0,0.08257647582675923,151,274,14,0.5,0.5,242.9449375,116.0,-1.983,9.77,0.857,98600.0,-1.983,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2262,24429600,0.0,0.0,0.08184246756284456,151,274,14,0.5,0.5,243.786275,3.0,-2.363,8.86,0.892,98500.0,-2.363,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2263,24440400,0.0,0.0,0.0811149837736803,151,274,14,0.5,0.5,244.6276125,0.0,-2.31,7.999,0.932,98400.0,-2.31,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2264,24451200,0.0,0.0,0.08039396646431872,151,274,14,0.5,0.5,245.46895,0.0,-2.274,7.466,0.951,98400.0,-2.274,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2265,24462000,0.0,0.0,0.0796793581553195,151,274,14,0.5,0.5,246.31028750000002,0.0,-1.882,7.071,0.971,98400.0,-1.882,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2266,24472800,0.0,0.0,0.07897110187816732,151,274,14,0.5,0.5,247.15162500000002,0.0,-1.387,7.498,0.97,98400.0,-1.387,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2267,24483600,0.0,0.0,0.07826914117073029,151,274,14,0.5,0.5,247.9929625,10.0,-1.53,6.837,0.978,98500.0,-1.53,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2268,24494400,0.0,0.0,0.07757342007275883,151,274,14,0.5,0.5,248.8343,98.0,-1.73,7.118,0.9540000000000001,98600.0,-1.73,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2269,24505200,0.0,0.0,0.07688388312142437,151,274,14,0.5,0.5,248.4255625,55.0,-2.353,5.588,0.968,98600.0,-2.353,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2270,24516000,0.0,0.0,0.0762004753468984,151,274,14,0.5,0.5,248.016825,4.0,-2.814,3.599,0.978,98700.0,-2.814,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2271,24526800,0.0,0.0,0.0755231422679695,151,274,14,0.5,0.5,247.6080875,0.0,-3.241,3.213,0.977,98800.0,-3.241,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2272,24537600,0.0,0.0,0.0748518298877006,151,274,14,0.5,0.5,247.19935,0.0,-4.705,0.852,0.968,98900.0,-4.705,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2273,24548400,0.0,0.0,0.07418648468912419,151,274,14,0.5,0.5,246.7906125,0.0,-4.962,0.386,0.9620000000000001,98900.0,-4.962,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2274,24559200,0.0,0.0,0.07352705363097604,151,274,14,0.5,0.5,246.381875,0.0,-4.972,0.035,0.963,99000.0,-4.972,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2275,24570000,0.0,0.0,0.07287348414346673,151,274,14,0.5,0.5,245.9731375,20.0,-5.851,3.171,0.948,99100.0,-5.851,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2276,24580800,0.0,0.0,0.07222572412409056,151,274,14,0.5,0.5,245.5644,118.0,-5.348,3.252,0.884,99200.0,-5.348,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2277,24591600,0.0,0.0,0.07158372193347258,151,274,14,0.5,0.5,245.87323750000002,85.0,-5.07,2.527,0.93,99300.0,-5.07,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2278,24602400,0.0,0.0,0.07094742639125111,151,274,14,0.5,0.5,246.182075,4.0,-8.45,1.851,0.873,99400.0,-8.45,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2279,24613200,0.0,0.0,0.07031678677199808,151,274,14,0.5,0.5,246.4909125,0.0,-10.18,2.739,0.872,99600.0,-10.18,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2280,24624000,0.0,0.0,0.06969175280117518,151,274,14,0.5,0.5,246.79975000000002,0.0,-9.83,3.631,0.858,99600.0,-9.83,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2281,24634800,0.0,0.0,0.0690722746511259,151,274,14,0.5,0.5,247.1085875,0.0,-10.34,2.731,0.86,99700.0,-10.34,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2282,24645600,0.0,0.0,0.06845830293710334,151,274,14,0.5,0.5,247.417425,0.0,-8.31,2.647,0.8270000000000001,99700.0,-8.31,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2283,24656400,0.0,0.0,0.06784978871333305,151,274,14,0.5,0.5,247.7262625,21.0,-7.52,0.679,0.8190000000000001,99700.0,-7.52,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2284,24667200,0.0,0.0,0.06724668346911167,151,274,14,0.5,0.5,248.0351,141.0,-6.719,0.437,0.805,99600.0,-6.719,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2285,24678000,0.0,0.0,0.06664893912493883,151,274,14,0.5,0.5,247.4376875,104.0,-8.01,0.417,0.862,99500.0,-8.01,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2286,24688800,0.0,0.0,0.06605650802868482,151,274,14,0.5,0.5,246.840275,2.0,-7.551,0.416,0.9440000000000001,99300.0,-7.551,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2287,24699600,0.0,0.0,0.0654693429517916,151,274,14,0.5,0.5,246.2428625,0.0,-6.995,1.268,0.9490000000000001,99100.0,-6.995,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2288,24710400,0.0,0.0,0.0648873970855078,151,274,14,0.5,0.5,245.64544999999998,0.0,-7.274,2.445,0.9420000000000001,98900.0,-7.274,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2289,24721200,0.0,0.0,0.06431062403715702,151,274,14,0.5,0.5,245.0480375,0.0,-8.17,3.467,0.935,98800.0,-8.17,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2290,24732000,0.0,0.0,0.06373897782643942,151,274,14,0.5,0.5,244.450625,0.0,-8.78,3.091,0.927,98600.0,-8.78,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2291,24742800,0.0,0.0,0.06317241288176652,151,274,14,0.5,0.5,243.85321249999998,19.0,-8.53,3.576,0.924,98600.0,-8.53,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2292,24753600,0.0,0.0,0.06261088403662768,151,274,14,0.5,0.5,243.2558,86.0,-7.331,4.232,0.884,98600.0,-7.331,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2293,24764400,0.0,0.0,0.06205434652598976,151,274,14,0.5,0.5,243.62042499999998,89.0,-6.361,3.885,0.8440000000000001,98600.0,-6.361,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2294,24775200,0.0,0.0,0.0615027559827284,151,274,14,0.5,0.5,243.98505,2.0,-7.498,4.646,0.868,98700.0,-7.498,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2295,24786000,0.0,0.0,0.06095606843409108,151,274,14,0.5,0.5,244.349675,0.0,-8.75,4.404,0.841,98800.0,-8.75,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2296,24796800,0.0,0.0,0.06041424029819161,151,274,14,0.5,0.5,244.71429999999998,0.0,-9.09,4.32,0.8320000000000001,99000.0,-9.09,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2297,24807600,0.0,0.0,0.05987722838053566,151,274,14,0.5,0.5,245.078925,0.0,-9.57,2.987,0.831,99000.0,-9.57,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2298,24818400,0.0,0.0,0.059344989870577756,151,274,14,0.5,0.5,245.44355,0.0,-8.17,2.05,0.8029999999999999,99100.0,-8.17,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2299,24829200,0.0,0.0,0.05881748233830777,151,274,14,0.5,0.5,245.808175,10.0,-6.888,0.691,0.8240000000000001,99100.0,-6.888,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2300,24840000,0.0,0.0,0.05829466373086881,151,274,14,0.5,0.5,246.1728,58.0,-6.824,2.05,0.85,99100.0,-6.824,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2301,24850800,0.0,0.0,0.05777649236920471,151,274,14,0.5,0.5,244.81875,84.0,-6.407,1.047,0.8809999999999999,99000.0,-6.407,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2302,24861600,0.0,0.0,0.05726292694473733,151,274,14,0.5,0.5,243.4647,1.0,-6.295,2.233,0.958,98900.0,-6.295,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2303,24872400,0.0,0.0,0.05675392651607349,151,274,14,0.5,0.5,242.11065,0.0,-5.907,4.567,0.9540000000000001,98900.0,-5.907,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2304,24883200,0.0,0.0,0.05624945050574098,151,274,14,0.5,0.5,240.7566,0.0,-5.511,6.705,0.894,98900.0,-5.511,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2305,24894000,0.0,0.0,0.05574945869695415,151,274,14,0.5,0.5,239.40255,0.0,-5.774,7.916,0.851,98900.0,-5.774,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2306,24904800,0.0,0.0,0.05525391123040722,151,274,14,0.5,0.5,238.0485,0.0,-6.112,6.142,0.845,99000.0,-6.112,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2307,24915600,0.0,0.0,0.05476276860109711,151,274,14,0.5,0.5,236.69445,15.0,-5.652,6.517,0.9,99000.0,-5.652,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2308,24926400,0.0,0.0,0.054275991655174,151,274,14,0.5,0.5,235.3404,85.0,-3.384,7.627,0.8640000000000001,99100.0,-3.384,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2309,24937200,0.0,0.0,0.05379354158682,151,274,14,0.5,0.5,236.81996249999997,66.0,-2.474,8.35,0.8490000000000001,99200.0,-2.474,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2310,24948000,0.0,0.0,0.05331537993515553,151,274,14,0.5,0.5,238.299525,1.0,-2.138,8.67,0.897,99300.0,-2.138,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2311,24958800,0.0,0.0,0.05284146858117315,151,274,14,0.5,0.5,239.7790875,0.0,-1.27,7.192,0.847,99400.0,-1.27,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2312,24969600,0.0,0.0,0.052371769744699065,151,274,14,0.5,0.5,241.25865,0.0,-1.077,7.063,0.8440000000000001,99500.0,-1.077,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2313,24980400,0.0,0.0,0.05190624598138075,151,274,14,0.5,0.5,242.73821249999997,0.0,-1.227,5.659,0.847,99600.0,-1.227,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2314,24991200,0.0,0.0,0.051444860179702276,151,274,14,0.5,0.5,244.217775,0.0,-3.621,3.329,0.884,99600.0,-3.621,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2315,25002000,0.0,0.0,0.05098757555802566,151,274,14,0.5,0.5,245.6973375,22.0,-5.907,2.98,0.848,99600.0,-5.907,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2316,25012800,0.0,0.0,0.05053435566165867,151,274,14,0.5,0.5,247.1769,141.0,-2.019,1.079,0.7398,99500.0,-2.019,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2317,25023600,0.0,0.0,0.0500851643599486,151,274,14,0.5,0.5,247.37075,50.0,-5.325,1.721,0.9590000000000001,99300.0,-5.325,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2318,25034400,0.0,0.0,0.049639965843401926,151,274,14,0.5,0.5,247.56459999999998,1.0,-6.729,1.658,0.948,99100.0,-6.729,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2319,25045200,0.0,0.0,0.04919872462082987,151,274,14,0.5,0.5,247.75844999999998,0.0,-4.679,3.343,0.963,98700.0,-4.679,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2320,25056000,0.0,0.0,0.04876140551651856,151,274,14,0.5,0.5,247.95229999999998,0.0,-3.411,3.571,0.9740000000000001,98500.0,-3.411,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2321,25066800,0.0,0.0,0.04832797366742513,151,274,14,0.5,0.5,248.14615,0.0,-2.936,1.564,0.98,98200.0,-2.936,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2322,25077600,0.0,0.0,0.04789839452039841,151,274,14,0.5,0.5,248.34,0.0,-7.351,4.136,0.93,98100.0,-7.351,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2323,25088400,0.0,0.0,0.04747263382942428,151,274,14,0.5,0.5,248.53385,12.0,-6.535,8.5,0.868,98100.0,-6.535,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2324,25099200,0.0,0.0,0.04705065765289565,151,274,14,0.5,0.5,248.7277,82.0,-4.718,11.47,0.866,98100.0,-4.718,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2325,25110000,0.0,0.0,0.04663243235090653,151,274,14,0.5,0.5,248.66195,69.0,-3.894,10.21,0.904,98300.0,-3.894,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2326,25120800,0.0,0.0,0.04621792458257055,151,274,14,0.5,0.5,248.5962,1.0,-3.219,9.08,0.879,98300.0,-3.219,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2327,25131600,0.0,0.0,0.045807101303362616,151,274,14,0.5,0.5,248.53045,0.0,-2.78,10.51,0.8959999999999999,98300.0,-2.78,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2328,25142400,0.0,0.0,0.04539992976248485,151,274,14,0.5,0.5,248.4647,0.0,-5.445,8.23,0.929,98400.0,-5.445,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2329,25153200,0.0,0.0,0.044996377500255674,151,274,14,0.5,0.5,248.39894999999999,0.0,-7.77,5.984,0.9229999999999999,98400.0,-7.77,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2330,25164000,0.0,0.0,0.044596412345522085,151,274,14,0.5,0.5,248.33319999999998,0.0,-6.618,6.565,0.914,98300.0,-6.618,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2331,25174800,0.0,0.0,0.044200002413095005,151,274,14,0.5,0.5,248.26745,9.0,-6.134,5.675,0.88,98300.0,-6.134,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2332,25185600,0.0,0.0,0.04380711610120731,151,274,14,0.5,0.5,248.2017,98.0,-5.877,4.039,0.8540000000000001,98300.0,-5.877,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2333,25196400,0.0,0.0,0.04341772208899483,151,274,14,0.5,0.5,248.23488749999999,67.0,-6.293,2.832,0.9259999999999999,98300.0,-6.293,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2334,25207200,0.0,0.0,0.04303178933399903,151,274,14,0.5,0.5,248.26807499999998,0.0,-7.991,1.474,0.9390000000000001,98200.0,-7.991,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2335,25218000,0.0,0.0,0.04264928706969257,151,274,14,0.5,0.5,248.30126249999998,0.0,-7.985,1.01,0.94,98200.0,-7.985,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2336,25228800,0.0,0.0,0.04227018480302655,151,274,14,0.5,0.5,248.33445,0.0,-9.15,0.387,0.924,98200.0,-9.15,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2337,25239600,0.0,0.0,0.041894452311999605,151,274,14,0.5,0.5,248.3676375,0.0,-8.05,0.221,0.937,98200.0,-8.05,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2338,25250400,0.0,0.0,0.0415220596432486,151,274,14,0.5,0.5,248.400825,0.0,-7.977,2.695,0.9309999999999999,98200.0,-7.977,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2339,25261200,0.0,0.0,0.04115297710966069,151,274,14,0.5,0.5,248.4340125,7.0,-7.497,5.482,0.905,98300.0,-7.497,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2340,25272000,0.0,0.0,0.04078717528800694,151,274,14,0.5,0.5,248.4672,66.0,-6.955,7.945,0.89,98400.0,-6.955,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2341,25282800,0.0,0.0,0.04042462501659629,151,274,14,0.5,0.5,247.0361125,47.0,-7.335,10.0,0.892,98600.0,-7.335,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2342,25293600,0.0,0.0,0.04006529739295107,151,274,14,0.5,0.5,245.60502499999998,0.0,-7.712,10.9,0.895,98800.0,-7.712,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2343,25304400,0.0,0.0,0.03970916377150281,151,274,14,0.5,0.5,244.1739375,0.0,-7.675,10.2,0.904,99100.0,-7.675,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2344,25315200,0.0,0.0,0.03935619576130865,151,274,14,0.5,0.5,242.74284999999998,0.0,-8.35,10.66,0.9009999999999999,99300.0,-8.35,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2345,25326000,0.0,0.0,0.03900636522378798,151,274,14,0.5,0.5,241.3117625,0.0,-8.84,8.85,0.8690000000000001,99500.0,-8.84,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2346,25336800,0.0,0.0,0.03865964427047921,151,274,14,0.5,0.5,239.880675,0.0,-6.771,10.33,0.889,99600.0,-6.771,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2347,25347600,0.0,0.0,0.03831600526081671,151,274,14,0.5,0.5,238.44958749999998,12.0,-6.75,11.54,0.898,99600.0,-6.75,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2348,25358400,0.0,0.0,0.037975420799926975,151,274,14,0.5,0.5,237.0185,67.0,-6.256,12.77,0.924,99800.0,-6.256,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2349,25369200,0.0,0.0,0.037637863736444926,151,274,14,0.5,0.5,236.9213125,46.0,-6.316,13.87,0.9359999999999999,100000.0,-6.316,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2350,25380000,0.0,0.0,0.03730330716034937,151,274,14,0.5,0.5,236.82412499999998,0.0,-6.534,13.84,0.938,100200.0,-6.534,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2351,25390800,0.0,0.0,0.036971724400817696,151,274,14,0.5,0.5,236.7269375,0.0,-6.328,13.2,0.935,100300.0,-6.328,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2352,25401600,0.0,0.0,0.03664308902409972,151,274,14,0.5,0.5,236.62975,0.0,-6.859,12.21,0.927,100500.0,-6.859,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2353,25412400,0.0,0.0,0.036317374831410315,151,274,14,0.5,0.5,236.5325625,0.0,-7.022,12.13,0.924,100600.0,-7.022,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2354,25423200,0.0,0.0,0.035994555856841075,151,274,14,0.5,0.5,236.43537500000002,0.0,-7.348,10.77,0.902,100800.0,-7.348,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2355,25434000,0.0,0.0,0.035674606365289976,151,274,14,0.5,0.5,236.3381875,6.0,-7.77,10.11,0.884,100900.0,-7.77,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2356,25444800,0.0,0.0,0.03535750085040998,151,274,14,0.5,0.5,236.241,55.0,-7.851,9.33,0.883,101000.0,-7.851,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2357,25455600,0.0,0.0,0.03504321403257566,151,274,14,0.5,0.5,235.50915,39.0,-7.741,9.32,0.845,101000.0,-7.741,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2358,25466400,0.0,0.0,0.03473172085686787,151,274,14,0.5,0.5,234.77730000000003,0.0,-8.57,9.56,0.8270000000000001,101100.0,-8.57,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2359,25477200,0.0,0.0,0.03442299649107638,151,274,14,0.5,0.5,234.04545000000002,0.0,-9.58,8.69,0.804,101200.0,-9.58,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2360,25488000,0.0,0.0,0.034117016323720196,151,274,14,0.5,0.5,233.3136,0.0,-10.03,9.07,0.764,101200.0,-10.03,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2361,25498800,0.0,0.0,0.03381375596208581,151,274,14,0.5,0.5,232.58175,0.0,-10.06,8.32,0.7786,101200.0,-10.06,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2362,25509600,0.0,0.0,0.03351319123028217,151,274,14,0.5,0.5,231.8499,0.0,-9.95,6.655,0.7624,101200.0,-9.95,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2363,25520400,0.0,0.0,0.033215298167313716,151,274,14,0.5,0.5,231.11805,7.0,-10.93,5.454,0.7723,101200.0,-10.93,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2364,25531200,0.0,0.0,0.03292005302517007,151,274,14,0.5,0.5,230.3862,79.0,-10.22,4.771,0.7752,101200.0,-10.22,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2365,25542000,0.0,0.0,0.03262743226693292,151,274,14,0.5,0.5,229.89205,40.0,-12.16,3.294,0.888,101200.0,-12.16,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2366,25552800,0.0,0.0,0.03233741256489959,151,274,14,0.5,0.5,229.3979,0.0,-13.4,3.103,0.7723,101300.0,-13.4,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2367,25563600,0.0,0.0,0.03204997079872334,151,274,14,0.5,0.5,228.90375,0.0,-10.08,4.197,0.6295000000000001,101200.0,-10.08,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2368,25574400,0.0,0.0,0.03176508405357046,151,274,14,0.5,0.5,228.4096,0.0,-9.21,7.257,0.5961,101200.0,-9.21,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2369,25585200,0.0,0.0,0.03148272961829309,151,274,14,0.5,0.5,227.91545,0.0,-9.08,7.0,0.5318,101100.0,-9.08,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2370,25596000,0.0,0.0,0.031202884983619006,151,274,14,0.5,0.5,227.4213,0.0,-8.72,7.287,0.5490999999999999,101100.0,-8.72,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2371,25606800,0.0,0.0,0.03092552784035705,151,274,14,0.5,0.5,226.92714999999998,13.0,-8.85,5.77,0.5379,100900.0,-8.85,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2372,25617600,0.0,0.0,0.030650636077618684,151,274,14,0.5,0.5,226.433,84.0,-6.501,4.528,0.5292,100800.0,-6.501,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2373,25628400,0.0,0.0,0.030378187781055294,151,274,14,0.5,0.5,227.07897499999999,39.0,-3.412,7.237,0.4681,100600.0,-3.412,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2374,25639200,0.0,0.0,0.030108161231111156,151,274,14,0.5,0.5,227.72494999999998,0.0,-2.568,6.242,0.5604,100500.0,-2.568,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2375,25650000,0.0,0.0,0.029840534901292123,151,274,14,0.5,0.5,228.370925,0.0,-1.651,6.158,0.6396999999999999,100400.0,-1.651,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2376,25660800,0.0,0.0,0.029575287456449245,151,274,14,0.5,0.5,229.0169,0.0,-0.342,7.464,0.6167,100400.0,-0.342,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2377,25671600,0.0,0.0,0.029312397751078145,151,274,14,0.5,0.5,229.66287499999999,0.0,2.184,6.129,0.89,100500.0,2.184,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
2378,25682400,0.0,0.0,0.029051844827633233,151,274,14,0.5,0.5,230.30885,0.0,1.021,6.368,0.7757999999999999,100400.0,1.021,3013187.0925222733,1215007.7563992047,9423176.089943878,,1140.7825102470301
